,date,count,total_count,ratio,geo
1,1/1/2019 0:00,0,118,0,US-AK
2,1/2/2019 0:00,0,214,0,US-AK
3,1/3/2019 0:00,0,221,0,US-AK
4,1/4/2019 0:00,0,218,0,US-AK
5,1/5/2019 0:00,0,129,0,US-AK
6,1/6/2019 0:00,0,102,0,US-AK
7,1/7/2019 0:00,0,242,0,US-AK
8,1/8/2019 0:00,0,283,0,US-AK
9,1/9/2019 0:00,0,332,0,US-AK
10,1/10/2019 0:00,0,343,0,US-AK
11,1/11/2019 0:00,0,322,0,US-AK
12,1/12/2019 0:00,0,126,0,US-AK
13,1/13/2019 0:00,0,128,0,US-AK
14,1/14/2019 0:00,0,244,0,US-AK
15,1/15/2019 0:00,0,250,0,US-AK
16,1/16/2019 0:00,0,285,0,US-AK
17,1/17/2019 0:00,0,245,0,US-AK
18,1/18/2019 0:00,0,320,0,US-AK
19,1/19/2019 0:00,0,180,0,US-AK
20,1/20/2019 0:00,0,130,0,US-AK
21,1/21/2019 0:00,0,203,0,US-AK
22,1/22/2019 0:00,0,267,0,US-AK
23,1/23/2019 0:00,0,335,0,US-AK
24,1/24/2019 0:00,0,369,0,US-AK
25,1/25/2019 0:00,0,356,0,US-AK
26,1/26/2019 0:00,0,175,0,US-AK
27,1/27/2019 0:00,0,143,0,US-AK
28,1/28/2019 0:00,0,274,0,US-AK
29,1/29/2019 0:00,0,341,0,US-AK
30,1/30/2019 0:00,0,339,0,US-AK
31,1/31/2019 0:00,0,379,0,US-AK
32,2/1/2019 0:00,0,403,0,US-AK
33,2/2/2019 0:00,0,170,0,US-AK
34,2/3/2019 0:00,0,141,0,US-AK
35,2/4/2019 0:00,0,297,0,US-AK
36,2/5/2019 0:00,0,365,0,US-AK
37,2/6/2019 0:00,0,369,0,US-AK
38,2/7/2019 0:00,0,327,0,US-AK
39,2/8/2019 0:00,0,366,0,US-AK
40,2/9/2019 0:00,0,228,0,US-AK
41,2/10/2019 0:00,0,216,0,US-AK
42,2/11/2019 0:00,0,400,0,US-AK
43,2/12/2019 0:00,0,360,0,US-AK
44,2/13/2019 0:00,0,332,0,US-AK
45,2/14/2019 0:00,0,258,0,US-AK
46,2/15/2019 0:00,0,259,0,US-AK
47,2/16/2019 0:00,0,156,0,US-AK
48,2/17/2019 0:00,0,133,0,US-AK
49,2/18/2019 0:00,0,187,0,US-AK
50,2/19/2019 0:00,0,203,0,US-AK
51,2/20/2019 0:00,0,275,0,US-AK
52,2/21/2019 0:00,0,254,0,US-AK
53,2/22/2019 0:00,0,279,0,US-AK
54,2/23/2019 0:00,0,137,0,US-AK
55,2/24/2019 0:00,0,132,0,US-AK
56,2/25/2019 0:00,0,425,0,US-AK
57,2/26/2019 0:00,0,465,0,US-AK
58,2/27/2019 0:00,0,471,0,US-AK
59,2/28/2019 0:00,0,529,0,US-AK
60,3/1/2019 0:00,0,558,0,US-AK
61,3/2/2019 0:00,0,274,0,US-AK
62,3/3/2019 0:00,0,222,0,US-AK
63,3/4/2019 0:00,0,387,0,US-AK
64,3/5/2019 0:00,0,462,0,US-AK
65,3/6/2019 0:00,0,533,0,US-AK
66,3/7/2019 0:00,0,514,0,US-AK
67,3/8/2019 0:00,0,521,0,US-AK
68,3/9/2019 0:00,0,231,0,US-AK
69,3/10/2019 0:00,0,208,0,US-AK
70,3/11/2019 0:00,0,313,0,US-AK
71,3/12/2019 0:00,0,396,0,US-AK
72,3/13/2019 0:00,0,486,0,US-AK
73,3/14/2019 0:00,0,374,0,US-AK
74,3/15/2019 0:00,0,435,0,US-AK
75,3/16/2019 0:00,0,220,0,US-AK
76,3/17/2019 0:00,0,192,0,US-AK
77,3/18/2019 0:00,0,255,0,US-AK
78,3/19/2019 0:00,0,347,0,US-AK
79,3/20/2019 0:00,0,424,0,US-AK
80,3/21/2019 0:00,0,303,0,US-AK
81,3/22/2019 0:00,0,194,0,US-AK
82,3/23/2019 0:00,0,302,0,US-AK
83,3/24/2019 0:00,0,296,0,US-AK
84,3/25/2019 0:00,0,198,0,US-AK
85,3/26/2019 0:00,0,179,0,US-AK
86,3/27/2019 0:00,0,187,0,US-AK
87,3/28/2019 0:00,0,135,0,US-AK
88,3/29/2019 0:00,0,142,0,US-AK
89,3/30/2019 0:00,0,91,0,US-AK
90,3/31/2019 0:00,0,107,0,US-AK
91,4/1/2019 0:00,0,100,0,US-AK
92,4/2/2019 0:00,0,83,0,US-AK
93,4/3/2019 0:00,0,170,0,US-AK
94,4/4/2019 0:00,0,172,0,US-AK
95,4/5/2019 0:00,0,342,0,US-AK
96,4/6/2019 0:00,0,197,0,US-AK
97,4/7/2019 0:00,0,206,0,US-AK
98,4/8/2019 0:00,0,230,0,US-AK
99,4/9/2019 0:00,0,535,0,US-AK
100,4/10/2019 0:00,0,479,0,US-AK
101,4/11/2019 0:00,0,501,0,US-AK
102,4/12/2019 0:00,0,516,0,US-AK
103,4/13/2019 0:00,0,243,0,US-AK
104,4/14/2019 0:00,0,172,0,US-AK
105,4/15/2019 0:00,0,366,0,US-AK
106,4/16/2019 0:00,0,354,0,US-AK
107,4/17/2019 0:00,0,510,0,US-AK
108,4/18/2019 0:00,0,492,0,US-AK
109,4/19/2019 0:00,0,443,0,US-AK
110,4/20/2019 0:00,0,153,0,US-AK
111,4/21/2019 0:00,0,94,0,US-AK
112,4/22/2019 0:00,0,306,0,US-AK
113,4/23/2019 0:00,0,417,0,US-AK
114,4/24/2019 0:00,0,442,0,US-AK
115,4/25/2019 0:00,0,423,0,US-AK
116,4/26/2019 0:00,0,544,0,US-AK
117,4/27/2019 0:00,0,203,0,US-AK
118,4/28/2019 0:00,0,171,0,US-AK
119,4/29/2019 0:00,0,438,0,US-AK
120,4/30/2019 0:00,0,510,0,US-AK
121,5/1/2019 0:00,0,475,0,US-AK
122,5/2/2019 0:00,0,529,0,US-AK
123,5/3/2019 0:00,0,463,0,US-AK
124,5/4/2019 0:00,0,252,0,US-AK
125,5/5/2019 0:00,0,302,0,US-AK
126,5/6/2019 0:00,0,347,0,US-AK
127,5/7/2019 0:00,0,356,0,US-AK
128,5/8/2019 0:00,0,469,0,US-AK
129,5/9/2019 0:00,0,378,0,US-AK
130,5/10/2019 0:00,0,546,0,US-AK
131,5/11/2019 0:00,0,191,0,US-AK
132,5/12/2019 0:00,0,190,0,US-AK
133,5/13/2019 0:00,0,443,0,US-AK
134,5/14/2019 0:00,0,423,0,US-AK
135,5/15/2019 0:00,0,500,0,US-AK
136,5/16/2019 0:00,0,560,0,US-AK
137,5/17/2019 0:00,0,497,0,US-AK
138,5/18/2019 0:00,0,318,0,US-AK
139,5/19/2019 0:00,0,271,0,US-AK
140,5/20/2019 0:00,0,480,0,US-AK
141,5/21/2019 0:00,0,385,0,US-AK
142,5/22/2019 0:00,0,539,0,US-AK
143,5/23/2019 0:00,0,572,0,US-AK
144,5/24/2019 0:00,0,483,0,US-AK
145,5/25/2019 0:00,0,252,0,US-AK
146,5/26/2019 0:00,0,201,0,US-AK
147,5/27/2019 0:00,0,284,0,US-AK
148,5/28/2019 0:00,0,432,0,US-AK
149,5/29/2019 0:00,0,557,0,US-AK
150,5/30/2019 0:00,0,494,0,US-AK
151,5/31/2019 0:00,0,569,0,US-AK
152,6/1/2019 0:00,0,236,0,US-AK
153,6/2/2019 0:00,0,214,0,US-AK
154,6/3/2019 0:00,0,436,0,US-AK
155,6/4/2019 0:00,0,465,0,US-AK
156,6/5/2019 0:00,0,494,0,US-AK
157,6/6/2019 0:00,0,624,0,US-AK
158,6/7/2019 0:00,0,534,0,US-AK
159,6/8/2019 0:00,0,276,0,US-AK
160,6/9/2019 0:00,0,317,0,US-AK
161,6/10/2019 0:00,0,469,0,US-AK
162,6/11/2019 0:00,0,500,0,US-AK
163,6/12/2019 0:00,0,547,0,US-AK
164,6/13/2019 0:00,0,482,0,US-AK
165,6/14/2019 0:00,0,553,0,US-AK
166,6/15/2019 0:00,0,258,0,US-AK
167,6/16/2019 0:00,0,248,0,US-AK
168,6/17/2019 0:00,0,464,0,US-AK
169,6/18/2019 0:00,0,530,0,US-AK
170,6/19/2019 0:00,0,493,0,US-AK
171,6/20/2019 0:00,0,498,0,US-AK
172,6/21/2019 0:00,0,569,0,US-AK
173,6/22/2019 0:00,0,206,0,US-AK
174,6/23/2019 0:00,0,223,0,US-AK
175,6/24/2019 0:00,0,334,0,US-AK
176,6/25/2019 0:00,0,416,0,US-AK
177,6/26/2019 0:00,0,557,0,US-AK
178,6/27/2019 0:00,0,625,0,US-AK
179,6/28/2019 0:00,0,574,0,US-AK
180,6/29/2019 0:00,0,242,0,US-AK
181,6/30/2019 0:00,0,218,0,US-AK
182,7/1/2019 0:00,0,484,0,US-AK
183,7/2/2019 0:00,0,456,0,US-AK
184,7/3/2019 0:00,0,501,0,US-AK
185,7/4/2019 0:00,0,194,0,US-AK
186,7/5/2019 0:00,0,310,0,US-AK
187,7/6/2019 0:00,0,156,0,US-AK
188,7/7/2019 0:00,0,112,0,US-AK
189,7/8/2019 0:00,0,376,0,US-AK
190,7/9/2019 0:00,0,408,0,US-AK
191,7/10/2019 0:00,0,569,0,US-AK
192,7/11/2019 0:00,0,498,0,US-AK
193,7/12/2019 0:00,0,531,0,US-AK
194,7/13/2019 0:00,0,227,0,US-AK
195,7/14/2019 0:00,0,221,0,US-AK
196,7/15/2019 0:00,0,406,0,US-AK
197,7/16/2019 0:00,0,429,0,US-AK
198,7/17/2019 0:00,0,534,0,US-AK
199,7/18/2019 0:00,0,400,0,US-AK
200,7/19/2019 0:00,0,464,0,US-AK
201,7/20/2019 0:00,0,239,0,US-AK
202,7/21/2019 0:00,0,266,0,US-AK
203,7/22/2019 0:00,0,420,0,US-AK
204,7/23/2019 0:00,0,422,0,US-AK
205,7/24/2019 0:00,0,543,0,US-AK
206,7/25/2019 0:00,0,512,0,US-AK
207,7/26/2019 0:00,0,556,0,US-AK
208,7/27/2019 0:00,0,220,0,US-AK
209,7/28/2019 0:00,0,197,0,US-AK
210,7/29/2019 0:00,0,448,0,US-AK
211,7/30/2019 0:00,0,453,0,US-AK
212,7/31/2019 0:00,0,576,0,US-AK
213,8/1/2019 0:00,0,494,0,US-AK
214,8/2/2019 0:00,0,477,0,US-AK
215,8/3/2019 0:00,0,226,0,US-AK
216,8/4/2019 0:00,0,324,0,US-AK
217,8/5/2019 0:00,0,343,0,US-AK
218,8/6/2019 0:00,0,377,0,US-AK
219,8/7/2019 0:00,0,431,0,US-AK
220,8/8/2019 0:00,0,493,0,US-AK
221,8/9/2019 0:00,0,458,0,US-AK
222,8/10/2019 0:00,0,183,0,US-AK
223,8/11/2019 0:00,0,157,0,US-AK
224,8/12/2019 0:00,1,404,0.002475248,US-AK
225,8/13/2019 0:00,0,398,0,US-AK
226,8/14/2019 0:00,0,348,0,US-AK
227,8/15/2019 0:00,0,378,0,US-AK
228,8/16/2019 0:00,0,428,0,US-AK
229,8/17/2019 0:00,0,183,0,US-AK
230,8/18/2019 0:00,0,248,0,US-AK
231,8/19/2019 0:00,0,530,0,US-AK
232,8/20/2019 0:00,0,494,0,US-AK
233,8/21/2019 0:00,0,471,0,US-AK
234,8/22/2019 0:00,0,482,0,US-AK
235,8/23/2019 0:00,0,441,0,US-AK
236,8/24/2019 0:00,0,172,0,US-AK
237,8/25/2019 0:00,0,238,0,US-AK
238,8/26/2019 0:00,0,393,0,US-AK
239,8/27/2019 0:00,0,474,0,US-AK
240,8/28/2019 0:00,0,132,0,US-AK
241,8/29/2019 0:00,0,291,0,US-AK
242,8/30/2019 0:00,0,403,0,US-AK
243,8/31/2019 0:00,0,201,0,US-AK
244,9/1/2019 0:00,0,181,0,US-AK
245,9/2/2019 0:00,0,188,0,US-AK
246,9/3/2019 0:00,0,460,0,US-AK
247,9/4/2019 0:00,0,477,0,US-AK
248,9/5/2019 0:00,0,438,0,US-AK
249,9/6/2019 0:00,0,512,0,US-AK
250,9/7/2019 0:00,0,230,0,US-AK
251,9/8/2019 0:00,0,205,0,US-AK
252,9/9/2019 0:00,0,418,0,US-AK
253,9/10/2019 0:00,0,443,0,US-AK
254,9/11/2019 0:00,0,503,0,US-AK
255,9/12/2019 0:00,0,477,0,US-AK
256,9/13/2019 0:00,0,487,0,US-AK
257,9/14/2019 0:00,0,195,0,US-AK
258,9/15/2019 0:00,0,237,0,US-AK
259,9/16/2019 0:00,0,480,0,US-AK
260,9/17/2019 0:00,0,468,0,US-AK
261,9/18/2019 0:00,0,555,0,US-AK
262,9/19/2019 0:00,0,513,0,US-AK
263,9/20/2019 0:00,0,506,0,US-AK
264,9/21/2019 0:00,0,124,0,US-AK
265,9/22/2019 0:00,0,153,0,US-AK
266,9/23/2019 0:00,0,483,0,US-AK
267,9/24/2019 0:00,0,425,0,US-AK
268,9/25/2019 0:00,0,485,0,US-AK
269,9/26/2019 0:00,0,502,0,US-AK
270,9/27/2019 0:00,0,510,0,US-AK
271,9/28/2019 0:00,0,176,0,US-AK
272,9/29/2019 0:00,0,163,0,US-AK
273,9/30/2019 0:00,0,452,0,US-AK
274,10/1/2019 0:00,0,405,0,US-AK
275,10/2/2019 0:00,0,447,0,US-AK
276,10/3/2019 0:00,0,481,0,US-AK
277,10/4/2019 0:00,0,461,0,US-AK
278,10/5/2019 0:00,0,179,0,US-AK
279,10/6/2019 0:00,0,267,0,US-AK
280,10/7/2019 0:00,0,374,0,US-AK
281,10/8/2019 0:00,0,381,0,US-AK
282,10/9/2019 0:00,0,472,0,US-AK
283,10/10/2019 0:00,0,429,0,US-AK
284,10/11/2019 0:00,0,483,0,US-AK
285,10/12/2019 0:00,0,157,0,US-AK
286,10/13/2019 0:00,0,187,0,US-AK
287,10/14/2019 0:00,0,228,0,US-AK
288,10/15/2019 0:00,0,398,0,US-AK
289,10/16/2019 0:00,0,512,0,US-AK
290,10/17/2019 0:00,0,493,0,US-AK
291,10/18/2019 0:00,0,520,0,US-AK
292,10/19/2019 0:00,0,157,0,US-AK
293,10/20/2019 0:00,0,176,0,US-AK
294,10/21/2019 0:00,0,408,0,US-AK
295,10/22/2019 0:00,0,421,0,US-AK
296,10/23/2019 0:00,0,490,0,US-AK
297,10/24/2019 0:00,0,400,0,US-AK
298,10/25/2019 0:00,0,423,0,US-AK
299,10/26/2019 0:00,0,183,0,US-AK
300,10/27/2019 0:00,0,148,0,US-AK
301,10/28/2019 0:00,0,269,0,US-AK
302,10/29/2019 0:00,0,341,0,US-AK
303,10/30/2019 0:00,0,453,0,US-AK
304,10/31/2019 0:00,0,437,0,US-AK
305,11/1/2019 0:00,0,406,0,US-AK
306,11/2/2019 0:00,0,258,0,US-AK
307,11/3/2019 0:00,0,80,0,US-AK
308,11/4/2019 0:00,0,403,0,US-AK
309,11/5/2019 0:00,0,495,0,US-AK
310,11/6/2019 0:00,0,483,0,US-AK
311,11/7/2019 0:00,0,574,0,US-AK
312,11/8/2019 0:00,0,413,0,US-AK
313,11/9/2019 0:00,0,164,0,US-AK
314,11/10/2019 0:00,0,171,0,US-AK
315,11/11/2019 0:00,0,272,0,US-AK
316,11/12/2019 0:00,0,374,0,US-AK
317,11/13/2019 0:00,0,395,0,US-AK
318,11/14/2019 0:00,0,463,0,US-AK
319,11/15/2019 0:00,0,527,0,US-AK
320,11/16/2019 0:00,0,121,0,US-AK
321,11/17/2019 0:00,0,130,0,US-AK
322,11/18/2019 0:00,0,414,0,US-AK
323,11/19/2019 0:00,0,440,0,US-AK
324,11/20/2019 0:00,0,425,0,US-AK
325,11/21/2019 0:00,0,404,0,US-AK
326,11/22/2019 0:00,0,429,0,US-AK
327,11/23/2019 0:00,0,189,0,US-AK
328,11/24/2019 0:00,0,125,0,US-AK
329,11/25/2019 0:00,0,353,0,US-AK
330,11/26/2019 0:00,0,504,0,US-AK
331,11/27/2019 0:00,0,500,0,US-AK
332,11/28/2019 0:00,0,179,0,US-AK
333,11/29/2019 0:00,0,176,0,US-AK
334,11/30/2019 0:00,0,47,0,US-AK
335,12/1/2019 0:00,0,55,0,US-AK
336,12/2/2019 0:00,0,349,0,US-AK
337,12/3/2019 0:00,0,349,0,US-AK
338,12/4/2019 0:00,0,428,0,US-AK
339,12/5/2019 0:00,0,476,0,US-AK
340,12/6/2019 0:00,0,444,0,US-AK
341,12/7/2019 0:00,0,207,0,US-AK
342,12/8/2019 0:00,0,252,0,US-AK
343,12/9/2019 0:00,0,479,0,US-AK
344,12/10/2019 0:00,0,518,0,US-AK
345,12/11/2019 0:00,0,437,0,US-AK
346,12/12/2019 0:00,0,498,0,US-AK
347,12/13/2019 0:00,0,466,0,US-AK
348,12/14/2019 0:00,0,218,0,US-AK
349,12/15/2019 0:00,0,214,0,US-AK
350,12/16/2019 0:00,0,416,0,US-AK
351,12/17/2019 0:00,0,435,0,US-AK
352,12/18/2019 0:00,0,421,0,US-AK
353,12/19/2019 0:00,0,529,0,US-AK
354,12/20/2019 0:00,0,414,0,US-AK
355,12/21/2019 0:00,0,114,0,US-AK
356,12/22/2019 0:00,0,124,0,US-AK
357,12/23/2019 0:00,0,350,0,US-AK
358,12/24/2019 0:00,0,202,0,US-AK
359,12/25/2019 0:00,0,113,0,US-AK
360,12/26/2019 0:00,0,249,0,US-AK
361,12/27/2019 0:00,0,255,0,US-AK
362,12/28/2019 0:00,0,83,0,US-AK
363,12/29/2019 0:00,0,91,0,US-AK
364,12/30/2019 0:00,0,370,0,US-AK
365,12/31/2019 0:00,0,464,0,US-AK
366,1/1/2020 0:00,0,124,0,US-AK
367,1/2/2020 0:00,0,227,0,US-AK
368,1/3/2020 0:00,0,190,0,US-AK
369,1/4/2020 0:00,0,115,0,US-AK
370,1/5/2020 0:00,0,95,0,US-AK
371,1/6/2020 0:00,0,226,0,US-AK
372,1/7/2020 0:00,0,291,0,US-AK
373,1/8/2020 0:00,0,264,0,US-AK
374,1/9/2020 0:00,0,347,0,US-AK
375,1/10/2020 0:00,0,383,0,US-AK
376,1/11/2020 0:00,0,132,0,US-AK
377,1/12/2020 0:00,0,184,0,US-AK
378,1/13/2020 0:00,0,332,0,US-AK
379,1/14/2020 0:00,0,277,0,US-AK
380,1/15/2020 0:00,0,386,0,US-AK
381,1/16/2020 0:00,0,433,0,US-AK
382,1/17/2020 0:00,0,399,0,US-AK
383,1/18/2020 0:00,0,149,0,US-AK
384,1/19/2020 0:00,0,114,0,US-AK
385,1/20/2020 0:00,0,217,0,US-AK
386,1/21/2020 0:00,0,368,0,US-AK
387,1/22/2020 0:00,0,464,0,US-AK
388,1/23/2020 0:00,0,498,0,US-AK
389,1/24/2020 0:00,0,413,0,US-AK
390,1/25/2020 0:00,0,151,0,US-AK
391,1/26/2020 0:00,0,171,0,US-AK
392,1/27/2020 0:00,0,458,0,US-AK
393,1/28/2020 0:00,0,396,0,US-AK
394,1/29/2020 0:00,0,402,0,US-AK
395,1/30/2020 0:00,0,265,0,US-AK
396,1/31/2020 0:00,0,185,0,US-AK
397,2/1/2020 0:00,0,110,0,US-AK
398,2/2/2020 0:00,0,138,0,US-AK
399,2/3/2020 0:00,0,183,0,US-AK
400,2/4/2020 0:00,0,173,0,US-AK
401,2/5/2020 0:00,0,160,0,US-AK
402,2/6/2020 0:00,0,144,0,US-AK
403,2/7/2020 0:00,0,210,0,US-AK
404,2/8/2020 0:00,0,199,0,US-AK
405,2/9/2020 0:00,0,214,0,US-AK
406,2/10/2020 0:00,1,395,0.002531646,US-AK
407,2/11/2020 0:00,0,399,0,US-AK
408,2/12/2020 0:00,0,476,0,US-AK
409,2/13/2020 0:00,0,527,0,US-AK
410,2/14/2020 0:00,0,419,0,US-AK
411,2/15/2020 0:00,0,168,0,US-AK
412,2/16/2020 0:00,0,139,0,US-AK
413,2/17/2020 0:00,0,206,0,US-AK
414,2/18/2020 0:00,0,436,0,US-AK
415,2/19/2020 0:00,3,553,0.005424955,US-AK
416,2/20/2020 0:00,0,539,0,US-AK
417,2/21/2020 0:00,0,546,0,US-AK
418,2/22/2020 0:00,0,239,0,US-AK
419,2/23/2020 0:00,0,187,0,US-AK
420,2/24/2020 0:00,0,384,0,US-AK
421,2/25/2020 0:00,0,547,0,US-AK
422,2/26/2020 0:00,0,468,0,US-AK
423,2/27/2020 0:00,0,497,0,US-AK
424,2/28/2020 0:00,0,531,0,US-AK
425,2/29/2020 0:00,0,265,0,US-AK
426,3/1/2020 0:00,0,249,0,US-AK
427,3/2/2020 0:00,0,505,0,US-AK
428,3/3/2020 0:00,0,454,0,US-AK
429,3/4/2020 0:00,0,567,0,US-AK
430,3/5/2020 0:00,0,507,0,US-AK
431,3/6/2020 0:00,0,539,0,US-AK
432,3/7/2020 0:00,0,203,0,US-AK
433,3/8/2020 0:00,0,294,0,US-AK
434,3/9/2020 0:00,0,473,0,US-AK
435,3/10/2020 0:00,0,391,0,US-AK
436,3/11/2020 0:00,0,542,0,US-AK
437,3/12/2020 0:00,0,539,0,US-AK
438,3/13/2020 0:00,0,536,0,US-AK
439,3/14/2020 0:00,0,195,0,US-AK
440,3/15/2020 0:00,0,205,0,US-AK
441,3/16/2020 0:00,0,416,0,US-AK
442,3/17/2020 0:00,0,495,0,US-AK
443,3/18/2020 0:00,0,469,0,US-AK
444,3/19/2020 0:00,0,596,0,US-AK
445,3/20/2020 0:00,0,569,0,US-AK
446,3/21/2020 0:00,4,271,0.014760148,US-AK
447,3/22/2020 0:00,0,237,0,US-AK
448,3/23/2020 0:00,0,461,0,US-AK
449,3/24/2020 0:00,0,543,0,US-AK
450,3/25/2020 0:00,0,584,0,US-AK
451,3/26/2020 0:00,0,562,0,US-AK
452,3/27/2020 0:00,0,601,0,US-AK
453,3/28/2020 0:00,0,248,0,US-AK
454,3/29/2020 0:00,0,224,0,US-AK
455,3/30/2020 0:00,0,501,0,US-AK
456,3/31/2020 0:00,0,522,0,US-AK
457,4/1/2020 0:00,0,594,0,US-AK
458,4/2/2020 0:00,3,584,0.005136986,US-AK
459,4/3/2020 0:00,0,629,0,US-AK
460,4/4/2020 0:00,0,268,0,US-AK
461,4/5/2020 0:00,0,208,0,US-AK
462,4/6/2020 0:00,0,519,0,US-AK
463,4/7/2020 0:00,0,559,0,US-AK
464,4/8/2020 0:00,0,575,0,US-AK
465,4/9/2020 0:00,0,588,0,US-AK
466,4/10/2020 0:00,0,563,0,US-AK
467,4/11/2020 0:00,0,302,0,US-AK
468,4/12/2020 0:00,0,256,0,US-AK
469,4/13/2020 0:00,0,561,0,US-AK
470,4/14/2020 0:00,0,449,0,US-AK
471,4/15/2020 0:00,0,766,0,US-AK
472,4/16/2020 0:00,3,642,0.004672897,US-AK
473,4/17/2020 0:00,1,660,0.001515152,US-AK
474,4/18/2020 0:00,0,328,0,US-AK
475,4/19/2020 0:00,0,259,0,US-AK
476,4/20/2020 0:00,0,617,0,US-AK
477,4/21/2020 0:00,4,590,0.006779661,US-AK
478,4/22/2020 0:00,0,590,0,US-AK
479,4/23/2020 0:00,0,656,0,US-AK
480,4/24/2020 0:00,0,689,0,US-AK
481,4/25/2020 0:00,0,263,0,US-AK
482,4/26/2020 0:00,0,157,0,US-AK
483,4/27/2020 0:00,0,643,0,US-AK
484,4/28/2020 0:00,0,600,0,US-AK
485,4/29/2020 0:00,6,714,0.008403361,US-AK
486,4/30/2020 0:00,7,680,0.010294118,US-AK
487,5/1/2020 0:00,4,680,0.005882353,US-AK
488,5/2/2020 0:00,3,346,0.00867052,US-AK
489,5/3/2020 0:00,0,230,0,US-AK
490,5/4/2020 0:00,0,557,0,US-AK
491,5/5/2020 0:00,0,562,0,US-AK
492,5/6/2020 0:00,0,735,0,US-AK
493,5/7/2020 0:00,0,606,0,US-AK
494,5/8/2020 0:00,2,723,0.002766252,US-AK
495,5/9/2020 0:00,0,248,0,US-AK
496,5/10/2020 0:00,0,144,0,US-AK
497,5/11/2020 0:00,0,498,0,US-AK
498,5/12/2020 0:00,0,637,0,US-AK
499,5/13/2020 0:00,3,621,0.004830918,US-AK
500,5/14/2020 0:00,2,547,0.003656307,US-AK
501,5/15/2020 0:00,0,692,0,US-AK
502,5/16/2020 0:00,0,258,0,US-AK
503,5/17/2020 0:00,0,185,0,US-AK
504,5/18/2020 0:00,0,532,0,US-AK
505,5/19/2020 0:00,0,550,0,US-AK
506,5/20/2020 0:00,0,731,0,US-AK
507,5/21/2020 0:00,0,651,0,US-AK
508,5/22/2020 0:00,0,498,0,US-AK
509,5/23/2020 0:00,0,197,0,US-AK
510,5/24/2020 0:00,0,180,0,US-AK
511,5/25/2020 0:00,0,278,0,US-AK
512,5/26/2020 0:00,0,457,0,US-AK
513,5/27/2020 0:00,0,582,0,US-AK
514,5/28/2020 0:00,0,585,0,US-AK
515,5/29/2020 0:00,0,652,0,US-AK
516,5/30/2020 0:00,0,201,0,US-AK
517,5/31/2020 0:00,0,214,0,US-AK
518,6/1/2020 0:00,0,534,0,US-AK
519,6/2/2020 0:00,1,475,0.002105263,US-AK
520,6/3/2020 0:00,1,674,0.00148368,US-AK
521,6/4/2020 0:00,0,547,0,US-AK
522,6/5/2020 0:00,0,632,0,US-AK
523,6/6/2020 0:00,0,270,0,US-AK
524,6/7/2020 0:00,0,257,0,US-AK
525,6/8/2020 0:00,0,611,0,US-AK
526,6/9/2020 0:00,0,611,0,US-AK
527,6/10/2020 0:00,0,650,0,US-AK
528,6/11/2020 0:00,3,628,0.00477707,US-AK
529,6/12/2020 0:00,0,593,0,US-AK
530,6/13/2020 0:00,0,261,0,US-AK
531,6/14/2020 0:00,0,244,0,US-AK
532,6/15/2020 0:00,0,564,0,US-AK
533,6/16/2020 0:00,0,496,0,US-AK
534,6/17/2020 0:00,1,693,0.001443001,US-AK
535,6/18/2020 0:00,0,550,0,US-AK
536,6/19/2020 0:00,0,566,0,US-AK
537,6/20/2020 0:00,0,218,0,US-AK
538,6/21/2020 0:00,0,184,0,US-AK
539,6/22/2020 0:00,0,499,0,US-AK
540,6/23/2020 0:00,0,561,0,US-AK
541,6/24/2020 0:00,0,585,0,US-AK
542,6/25/2020 0:00,0,575,0,US-AK
543,6/26/2020 0:00,0,616,0,US-AK
544,6/27/2020 0:00,0,178,0,US-AK
545,6/28/2020 0:00,0,191,0,US-AK
546,6/29/2020 0:00,1,469,0.002132196,US-AK
547,6/30/2020 0:00,0,546,0,US-AK
548,7/1/2020 0:00,0,606,0,US-AK
549,7/2/2020 0:00,0,500,0,US-AK
550,7/3/2020 0:00,0,257,0,US-AK
551,7/4/2020 0:00,0,196,0,US-AK
552,7/5/2020 0:00,0,147,0,US-AK
553,7/6/2020 0:00,0,379,0,US-AK
554,7/7/2020 0:00,0,531,0,US-AK
555,7/8/2020 0:00,0,695,0,US-AK
556,7/9/2020 0:00,1,656,0.00152439,US-AK
557,7/10/2020 0:00,0,709,0,US-AK
558,7/11/2020 0:00,0,343,0,US-AK
559,7/12/2020 0:00,0,260,0,US-AK
560,7/13/2020 0:00,0,595,0,US-AK
561,7/14/2020 0:00,0,637,0,US-AK
562,7/15/2020 0:00,0,761,0,US-AK
563,7/16/2020 0:00,0,557,0,US-AK
564,7/17/2020 0:00,0,698,0,US-AK
565,7/18/2020 0:00,0,233,0,US-AK
566,7/19/2020 0:00,0,218,0,US-AK
567,7/20/2020 0:00,1,463,0.002159827,US-AK
568,7/21/2020 0:00,1,502,0.001992032,US-AK
569,7/22/2020 0:00,0,636,0,US-AK
570,7/23/2020 0:00,0,684,0,US-AK
571,7/24/2020 0:00,0,200,0,US-AK
572,7/25/2020 0:00,0,12,0,US-AK
573,7/26/2020 0:00,0,20,0,US-AK
574,7/27/2020 0:00,0,86,0,US-AK
575,7/28/2020 0:00,0,185,0,US-AK
576,7/29/2020 0:00,0,401,0,US-AK
577,7/30/2020 0:00,0,606,0,US-AK
578,7/31/2020 0:00,9,723,0.012448133,US-AK
